Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4
[O:1]=[C:2]([OH:3])[CH:4]([c:5]1[cH:6][cH:7][c:8]2[S:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[CH:16]([OH:17])[CH2:18][c:19]2[cH:20]1)[CH3:21],0,0,0,0,1,0,0,0,0
[O:1]=[C:2]([NH:3][C:4]1=[N:5][c:6]2[c:7]([O:8][CH3:9])[c:10]([O:11][CH2:12][CH2:13][CH2:14][N:15]3[CH2:16][CH2:17][O:18][CH2:19][CH2:20]3)[cH:21][cH:22][c:23]2[C:24]4=[N:25][CH2:26][CH2:27][N:28]14)[c:29]5[cH:30][n:31][c:32]([n:33][cH:34]5)[NH2:35],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([O:3][c:4]1[c:5]([c:6]([c:7]2[O:8][C:9]([CH3:10])([CH2:11][CH2:12][c:13]2[c:14]1[CH3:15])[CH2:16][CH2:17][CH2:18][CH:19]([CH3:20])[CH2:21][CH2:22][CH2:23][CH:24]([CH3:25])[CH2:26][CH2:27][CH2:28][CH:29]([CH3:30])[CH3:31])[CH3:32])[CH3:33])[CH3:34],0,0,0,0,0,0,0,0,1
[O:1]=[S:2](=[O:3])([NH:4][c:5]1[cH:6][cH:7][cH:8][c:9]([c:10]1[F:11])-[c:12]2[n:13][c:14]([s:15][c:16]2-[c:17]3[n:18][c:19]([n:20][cH:21][cH:22]3)[NH2:23])[C:24]([CH3:25])([CH3:26])[CH3:27])[c:28]4[c:29]([F:30])[cH:31][cH:32][cH:33][c:34]4[F:35],0,0,0,1,0,0,0,0,1
[O:1]=[C:2]([CH:3]=[CH:4][CH2:5][N:6]1[CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1)[NH:12][c:13]2[cH:14][c:15]3[c:16]([n:17][cH:18][n:19][c:20]3[NH:21][c:22]4[cH:23][cH:24][c:25]([F:26])[c:27]([Cl:28])[cH:29]4)[cH:30][c:31]2[O:32][CH3:33],0,0,0,0,1,0,1,0,0
[O:1]=[C:2]([OH:3])[CH2:4][NH:5][C:6](=[O:7])[CH:8]1[C:9](=[O:10])[N:11]([C:12](=[O:13])[N:14]([C:15]1=[O:16])[CH:17]2[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22]2)[CH:23]3[CH2:24][CH2:25][CH2:26][CH2:27][CH2:28]3,0,0,0,1,0,0,0,0,1
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([cH:7][c:8]1[Cl:9])-[c:10]2[n:11][n:12]([cH:13][cH:14]2)[CH2:15][CH:16]([NH:17][C:18](=[O:19])[c:20]3[n:21][nH:22][c:23]([cH:24]3)[CH:25]([OH:26])[CH3:27])[CH3:28],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH:3][c:4]1[c:5]([Cl:6])[cH:7][cH:8][cH:9][c:10]1[CH3:11])[c:12]2[s:13][c:14]([n:15][cH:16]2)[NH:17][c:18]3[n:19][c:20]([n:21][c:22]([cH:23]3)[N:24]4[CH2:25][CH2:26][N:27]([CH2:28][CH2:29][OH:30])[CH2:31][CH2:32]4)[CH3:33],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]1[N:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[S:10][CH:11]([c:12]3[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18][cH:19]3)[CH:20]1[OH:21])[CH2:22][CH2:23][NH:24][CH3:25],0,0,0,0,0,0,1,0,0
[NH:1]=[C:2]([OH:3])[NH:4][CH:5]([c:6]1[s:7][c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[cH:14]1)[CH3:15],0,0,0,0,0,0,0,0,1
[N:1]#[C:2][CH:3]([O:4][C:5](=[O:6])[CH:7]1[CH:8]([CH:9]=[C:10]([Br:11])[Br:12])[C:13]1([CH3:14])[CH3:15])[c:16]2[cH:17][cH:18][cH:19][c:20]([O:21][c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[cH:28]2,0,0,0,1,0,1,0,0,1
[NH2:1][CH2:2][CH2:3][CH:4]=[C:5]1[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[CH2:12][CH2:13][c:14]3[cH:15][cH:16][cH:17][cH:18][c:19]13,0,0,0,0,0,0,1,0,0
[OH:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)[CH:8]([CH2:9][N:10]([CH3:11])[CH3:12])[C:13]2([OH:14])[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]2,0,0,0,0,0,1,0,0,1
[CH:1]1([CH2:2][CH2:3]1)[C:30]([NH:29][c:11]2[n:10][n:9][c:8]([C:6]([NH:5][CH3:4])=[O:7])[c:13]([cH:12]2)[NH:14][c:15]3[cH:16][cH:17][cH:18][c:19](-[c:20]4[n:21][cH:22][n:23]([n:24]4)[CH3:25])[c:26]3[O:27][CH3:28])=[O:31],1,0,0,0,0,0,0,0,0
[OH:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C:8]34[CH2:9][CH2:10][N:11]([CH3:12])[CH:13]([CH2:14]2)[CH:15]3[CH2:16][CH2:17][CH2:18][CH2:19]4,0,0,0,0,0,0,1,0,1
[O:1]=[C:2]1[O:3][C:4]([CH3:5])([CH2:6][O:7][c:8]2[cH:9][cH:10][c:11]([cH:12][cH:13]2)[N:14]3[CH2:15][CH2:16][CH:17]([O:18][c:19]4[cH:20][cH:21][c:22]([O:23][C:24]([F:25])([F:26])[F:27])[cH:28][cH:29]4)[CH2:30][CH2:31]3)[CH2:32][NH:33]1,0,0,0,0,0,0,0,0,1
[F:1][C:2]([F:3])([F:4])[O:5][c:6]1[cH:7][cH:8][c:9]([O:10][CH:11]2[CH2:12][CH2:13][N:14]([c:15]3[cH:16][cH:17][c:18]([O:19][CH2:20][C:21]4([O:22][C:23](=[N:24][CH2:25]4)[NH2:26])[CH3:27])[cH:28][cH:29]3)[CH2:30][CH2:31]2)[cH:32][cH:33]1,0,0,0,0,0,0,1,1,1
[O:1]=[C:2]([NH:3][CH2:4][c:5]1[cH:6][cH:7][c:8]([F:9])[cH:10][c:11]1[F:12])[c:13]2[cH:14][n:15]3[c:16]([C:17](=[O:18])[N:19]4[CH:20]([O:21][CH2:22][CH2:23][CH:24]4[CH3:25])[CH2:26]3)[c:27]([OH:28])[c:29]2=[O:30],0,0,0,0,0,0,0,0,1
[O:1]=[S:2](=[O:3])([NH2:4])[c:5]1[s:6][c:7]2[c:8]([cH:9]1)[CH:10]([NH:11][CH2:12][CH3:13])[CH2:14][CH:15]([CH3:16])[S:17]2(=[O:18])=[O:19],0,0,0,0,0,0,0,1,0
[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([O:7][CH2:8][CH2:9][CH2:10][N:11]([CH2:12][CH2:13][CH2:14][CH3:15])[CH2:16][CH2:17][CH2:18][CH3:19])[cH:20][cH:21]1)[c:22]2[c:23]3[cH:24][c:25]([cH:26][cH:27][c:28]3[o:29][c:30]2[CH2:31][CH2:32][CH2:33][CH3:34])[NH:35][S:36](=[O:37])(=[O:38])[CH3:39],0,0,0,0,0,0,0,0,1
[OH:1][CH:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C:9](=[CH:10][CH2:11][CH2:12][N:13]([CH3:14])[CH3:15])[c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[CH2:22]1,1,0,0,0,1,1,0,0,1
[OH:1][CH:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C:9](=[CH:10][CH2:11][CH2:12][NH:13][CH3:14])[c:15]3[cH:16][cH:17][cH:18][cH:19][c:20]3[CH2:21]1,0,0,0,0,0,0,1,0,1
[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([cH:7][cH:8]1)[C:9]([CH3:10])([CH3:11])[CH3:12])[CH2:13][CH2:14][CH2:15][N:16]2[CH2:17][CH2:18][CH:19]([O:20][CH:21]([c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[c:28]4[cH:29][cH:30][cH:31][cH:32][cH:33]4)[CH2:34][CH2:35]2,0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH:3][CH:4]([CH2:5][N:6]1[CH2:7][CH2:8][CH2:9][CH2:10]1)[CH:11]([OH:12])[c:13]2[cH:14][cH:15][c:16]3[O:17][CH2:18][CH2:19][O:20][c:21]3[cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26][CH2:27][CH2:28][CH3:29],0,0,0,0,0,0,1,0,1
[N:1]#[C:2][c:3]1[cH:4][c:5]([cH:6][cH:7][c:8]1[O:9][CH2:10][CH:11]([CH3:12])[CH3:13])-[c:14]2[n:15][c:16]([c:17]([s:18]2)[C:19](=[O:20])[OH:21])[CH3:22],1,0,0,1,1,0,0,0,0
[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([n:8]1[CH3:9])[CH2:10][O:11][c:12]2[cH:13][cH:14][c:15]([S:16][CH3:17])[cH:18][cH:19]2,1,0,1,0,0,1,1,0,1
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([c:7]([O:8][CH3:9])[cH:10]1)[CH:11]2[c:12]3[c:13]([n:14][cH:15][c:16]([c:17]3[NH:18][C:19](=[C:20]2[C:21](=[O:22])[NH2:23])[CH3:24])[CH3:25])[O:26][CH2:27][CH3:28],0,0,0,1,0,0,0,0,1
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([c:7]([O:8][CH3:9])[cH:10]1)-[c:11]2[c:12]([C:13](=[O:14])[NH2:15])[c:16]([n:17][c:18]3[c:19]2[c:20]([n:21][cH:22][c:23]3[CH3:24])[O:25][CH2:26][CH3:27])[CH3:28],0,0,0,0,0,0,0,0,1
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([c:7]([O:8][CH3:9])[cH:10]1)-[c:11]2[c:12]([C:13](=[O:14])[NH2:15])[c:16]([n:17][c:18]3[c:19]2[c:20]([n:21][cH:22][c:23]3[CH2:24][OH:25])[O:26][CH2:27][CH3:28])[CH3:29],0,0,0,0,0,0,0,0,1
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([c:7]([O:8][CH3:9])[cH:10]1)[CH:11]2[c:12]3[c:13]([n:14][cH:15][c:16]([c:17]3[NH:18][C:19]([OH:20])([CH3:21])[C:22]2([OH:23])[C:24](=[O:25])[NH2:26])[CH3:27])[O:28][CH2:29][CH3:30],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([CH3:3])[CH:4]1[CH2:5][CH2:6][CH:7]2[CH:8]3[CH2:9][CH2:10][CH:11]4[CH2:12][C:13]([OH:14])([CH3:15])[CH2:16][CH2:17][C:18]4([CH3:19])[CH:20]3[CH2:21][CH2:22][C:23]12[CH3:24],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([OH:3])[c:4]1[nH:5][c:6]2[cH:7][c:8]([Cl:9])[cH:10][c:11]([Cl:12])[c:13]2[c:14]1[CH:15]=[CH:16][C:17](=[O:18])[NH:19][c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3,0,0,0,0,1,0,0,0,0
[O:1]=[C:2]([NH:3][CH:4]([CH2:5][N:6]1[CH2:7][CH2:8][CH2:9][CH2:10]1)[CH:11]([OH:12])[c:13]2[cH:14][cH:15][c:16]3[O:17][CH2:18][CH2:19][O:20][c:21]3[cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26][CH:27]([OH:28])[CH2:29][CH3:30],0,0,0,0,0,0,0,0,1
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([cH:7][cH:8]1)[NH:9][C:10](=[O:11])[NH:12][CH:13]2[CH2:14][CH2:15][N:16]([CH3:17])[CH:18]([c:19]3[n:20][c:21]4[cH:22][cH:23][cH:24][cH:25][c:26]4[nH:27]3)[CH2:28]2,0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH:3][N:4]1[CH2:5][CH:6]2[CH2:7][CH2:8][CH2:9][CH:10]2[CH2:11]1)[NH:12][S:13](=[O:14])(=[O:15])[c:16]3[cH:17][cH:18][c:19]([cH:20][cH:21]3)[CH3:22],0,0,0,1,1,1,0,0,0
[O:1]=[C:2]([NH:3][CH:4]1[CH2:5][CH2:6][CH:7]([CH3:8])[CH2:9][CH2:10]1)[NH:11][S:12](=[O:13])(=[O:14])[c:15]2[cH:16][cH:17][c:18]([cH:19][cH:20]2)[CH2:21][CH2:22][NH:23][C:24](=[O:25])[N:26]3[C:27](=[O:28])[C:29](=[C:30]([CH3:31])[CH2:32]3)[CH2:33][CH3:34],0,0,0,0,1,0,0,0,0
[O:1]=[C:2]([NH:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1)[NH:10][S:11](=[O:12])(=[O:13])[c:14]2[cH:15][cH:16][c:17]([cH:18][cH:19]2)[CH2:20][CH2:21][NH:22][C:23](=[O:24])[c:25]3[n:26][cH:27][c:28]([n:29][cH:30]3)[CH3:31],0,0,0,0,1,0,0,0,0
[O:1]=[C:2]([NH:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1)[NH:10][S:11](=[O:12])(=[O:13])[c:14]2[cH:15][cH:16][c:17]([cH:18][cH:19]2)[CH2:20][CH2:21][NH:22][C:23](=[O:24])[c:25]3[cH:26][c:27]([Cl:28])[cH:29][cH:30][c:31]3[O:32][CH3:33],0,0,0,0,1,1,0,0,1
[O:1]=[C:2]([NH:3][C:4](=[NH:5])[NH2:6])[CH2:7][c:8]1[c:9]([Cl:10])[cH:11][cH:12][cH:13][c:14]1[Cl:15],0,0,0,0,0,0,0,0,1
[O:1]=[S:2](=[O:3])([NH:4][c:5]1[cH:6][cH:7][cH:8][c:9]([c:10]1[F:11])-[c:12]2[n:13][c:14]([s:15][c:16]2-[c:17]3[n:18][c:19]([n:20][cH:21][cH:22]3)[NH2:23])[C:24]([CH3:25])([CH3:26])[CH2:27][OH:28])[c:29]4[c:30]([F:31])[cH:32][cH:33][cH:34][c:35]4[F:36],0,0,0,0,0,0,0,0,1
[Cl:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([n:7][cH:8][cH:9][c:10]2[NH:11][CH:12]([CH3:13])[CH2:14][CH2:15][CH2:16][N:17]([CH2:18][CH3:19])[CH2:20][CH2:21][OH:22])[cH:23]1,0,0,0,0,0,0,0,0,1
[OH:1][C:2]=1[N:3]=[C:4]([OH:5])[C:6]([N:7]1)([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]3[cH:15][cH:16][c:17]([OH:18])[cH:19][cH:20]3,0,0,1,0,1,1,1,0,1
[OH:1][CH2:2][C:3]([C:4]#[C:5][CH:6]=[CH:7][CH2:8][N:9]([CH3:10])[CH2:11][c:12]1[cH:13][cH:14][cH:15][c:16]2[cH:17][cH:18][cH:19][cH:20][c:21]12)([CH3:22])[CH3:23],1,0,1,1,1,1,0,0,1
[Cl:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)[CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[N:15]3[CH2:16][CH2:17][N:18]([CH2:19][CH2:20][O:21][CH2:22][CH2:23][OH:24])[CH2:25][CH2:26]3,0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH:3][N:4]1[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[CH2:11][CH:12]1[CH3:13])[c:14]3[cH:15][cH:16][c:17]([Cl:18])[c:19]([cH:20]3)[S:21](=[O:22])(=[O:23])[NH2:24],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH:3][n:4]1[c:5]2[cH:6][cH:7][c:8]([OH:9])[cH:10][c:11]2[cH:12][c:13]1[CH3:14])[c:15]3[cH:16][cH:17][c:18]([Cl:19])[c:20]([cH:21]3)[S:22](=[O:23])(=[O:24])[NH2:25],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH:3][N:4]1[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[C:11](=[O:12])[CH:13]1[CH3:14])[c:15]3[cH:16][cH:17][c:18]([Cl:19])[c:20]([cH:21]3)[S:22](=[O:23])(=[O:24])[NH2:25],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH:3][n:4]1[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[cH:11][c:12]1[CH3:13])[c:14]3[cH:15][cH:16][c:17]([Cl:18])[c:19]([cH:20]3)[S:21](=[O:22])(=[O:23])[NH2:24],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]1[N:3]([C:4](=[N:5][C:6]12[CH2:7][CH2:8][CH2:9][CH2:10]2)[CH2:11][CH2:12][CH:13]([OH:14])[CH3:15])[CH2:16][c:17]3[cH:18][cH:19][c:20]([cH:21][cH:22]3)-[c:23]4[cH:24][cH:25][cH:26][cH:27][c:28]4-[c:29]5[n:30][n:31][nH:32][n:33]5,0,0,0,0,1,0,0,0,0
[O:1]=[C:2]1[N:3]([C:4](=[N:5][C:6]12[CH2:7][CH2:8][CH:9]([OH:10])[CH2:11]2)[CH2:12][CH2:13][CH2:14][CH3:15])[CH2:16][c:17]3[cH:18][cH:19][c:20]([cH:21][cH:22]3)-[c:23]4[cH:24][cH:25][cH:26][cH:27][c:28]4-[c:29]5[n:30][n:31][nH:32][n:33]5,0,0,0,0,1,0,0,0,0
[O:1]=[C:2]([NH:3][c:4]1[cH:5][c:6]([OH:7])[c:8]([cH:9][c:10]1[C:11]([CH3:12])([CH3:13])[CH3:14])[C:15]([CH3:16])([CH3:17])[CH3:18])[c:19]2[cH:20][nH:21][c:22]3[cH:23][cH:24][cH:25][cH:26][c:27]3[c:28]2=[O:29],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([N:3]1[CH2:4][CH2:5][N:6]([c:7]2[cH:8][cH:9][c:10]([O:11][CH2:12][CH:13]3[O:14][C:15]([O:16][CH2:17]3)([c:18]4[cH:19][cH:20][c:21]([Cl:22])[cH:23][c:24]4[Cl:25])[CH2:26][n:27]5[cH:28][n:29][cH:30][cH:31]5)[cH:32][cH:33]2)[CH2:34][CH2:35]1)[CH3:36],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([N:3]1[CH2:4][CH2:5][N:6]([c:7]2[cH:8][cH:9][c:10]([O:11][CH2:12][CH:13]3[O:14][C:15]([O:16][CH2:17]3)([c:18]4[cH:19][cH:20][c:21]([Cl:22])[cH:23][c:24]4[Cl:25])[CH2:26][N:27]5[C:28](=[O:29])[CH2:30][NH:31][CH:32]5[OH:33])[cH:34][cH:35]2)[CH2:36][CH2:37]1)[CH3:38],0,0,0,0,0,0,1,0,1
[O:1]=[C:2]([NH2:3])[c:4]1[cH:5][c:6]([cH:7][c:8]2[cH:9][cH:10][n:11]([c:12]12)[CH2:13][CH2:14][CH2:15][OH:16])[CH2:17][CH:18]([NH:19][CH2:20][CH2:21][O:22][c:23]3[cH:24][cH:25][cH:26][cH:27][c:28]3[O:29][CH2:30][C:31]([F:32])([F:33])[F:34])[CH3:35],0,0,0,0,0,0,0,0,1
[OH:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[CH2:8][CH2:9][CH:10]([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[CH:17]2[c:18]4[cH:19][cH:20][c:21]([O:22][CH2:23][CH2:24][N:25]5[CH2:26][CH2:27][CH2:28][CH2:29]5)[cH:30][cH:31]4,0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([N:3]([CH2:4][CH3:5])[CH2:6][CH3:7])[C:8]1([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][CH:16]1[CH2:17][NH2:18],0,0,0,1,0,1,1,0,1
[Cl:1][c:2]1[cH:3][cH:4][cH:5][c:6]([Cl:7])[c:8]1[O:9][CH:10]([C:11]2=[N:12][CH2:13][CH2:14][NH:15]2)[CH3:16],1,0,0,0,0,1,1,0,0
[Cl:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)[CH:8]=[C:9]2[c:10]3[cH:11][c:12]([Cl:13])[cH:14][cH:15][c:16]3-[c:17]4[c:18]2[cH:19][c:20]([Cl:21])[cH:22][c:23]4[CH:24]([OH:25])[CH2:26][N:27]([CH2:28][CH2:29][CH2:30][CH3:31])[CH2:32][CH2:33][CH2:34][CH3:35],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([O:3][CH3:4])[C:5]1=[C:6]([NH:7][C:8](=[C:9]([C:10](=[O:11])[O:12][CH:13]2[CH2:14][N-:15][CH2:16][CH2:17]2)[CH:18]1[c:19]3[cH:20][cH:21][cH:22][c:23]([cH:24]3)[N+:25](=[O:26])[O-:27])[CH3:28])[CH3:29],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([O:3][CH3:4])[c:5]1[c:6]([n:7][c:8]([c:9]([C:10](=[O:11])[O:12][CH:13]2[CH2:14][N:15]([CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[CH2:23][CH2:24]2)[c:25]1-[c:26]4[cH:27][cH:28][cH:29][c:30]([cH:31]4)[N+:32](=[O:33])[O-:34])[CH3:35])[CH3:36],0,0,0,0,0,0,0,0,1
[F:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)-[c:8]2[cH:9][c:10]([n:11][c:12]3[c:13]2[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]3)[N:20]4[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]4,0,0,0,0,0,0,0,0,1
[F:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)-[c:8]2[cH:9][c:10]([n:11][c:12]3[c:13]2[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]3)[NH:20][CH2:21][CH2:22][NH2:23],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([N:3]1[CH2:4][CH2:5][N:6]([c:7]2[cH:8][cH:9][c:10]([O:11][CH2:12][CH:13]3[O:14][C:15]([O:16][CH2:17]3)([c:18]4[cH:19][cH:20][c:21]([Cl:22])[cH:23][c:24]4[Cl:25])[CH2:26][n:27]5[cH:28][n:29][cH:30][cH:31]5)[c:32]([OH:33])[cH:34]2)[CH2:35][CH2:36]1)[CH3:37],0,0,0,0,0,0,0,0,1
[O:1]=[S:2](=[O:3])([NH:4][c:5]1[n:6][cH:7][n:8][c:9]([O:10][CH2:11][CH2:12][O:13][c:14]2[n:15][cH:16][c:17]([Br:18])[cH:19][n:20]2)[c:21]1-[c:22]3[cH:23][cH:24][c:25]([Br:26])[cH:27][cH:28]3)[NH:29][CH2:30][CH2:31][CH3:32],0,0,0,0,1,0,0,0,0
[Cl:1][c:2]1[cH:3][c:4]2[n:5][c:6]([NH:7][CH:8]([CH3:9])[CH3:10])[n:11]([c:12]2[cH:13][c:14]1[Cl:15])[CH:16]3[O:17][CH:18]([CH2:19][OH:20])[CH:21]([OH:22])[CH:23]3[OH:24],1,0,0,0,0,0,0,0,1
[Cl:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)[CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[N:15]3[CH2:16][CH2:17][N:18]([CH2:19][c:20]4[cH:21][cH:22][cH:23][c:24]([cH:25]4)[CH3:26])[CH2:27][CH2:28]3,0,0,0,0,0,0,1,0,0
[O:1]=[C:2]([O:3][C:4]1([C:5](=[O:6])[CH3:7])[CH2:8][CH2:9][CH:10]2[CH:11]3[CH2:12][CH:13]([C:14]4=[CH:15][C:16](=[O:17])[CH2:18][CH2:19][C:20]4([CH3:21])[CH:22]3[CH2:23][CH2:24][C:25]12[CH3:26])[CH3:27])[CH3:28],0,0,0,0,0,0,0,0,1
[F:1][C:2]([F:3])([F:4])[c:5]1[n:6][c:7]2[c:8]([cH:9][cH:10][cH:11][c:12]2[C:13]([F:14])([F:15])[F:16])[c:17]([cH:18]1)[CH:19]([OH:20])[CH:21]3[NH:22][CH2:23][CH2:24][CH2:25][CH2:26]3,0,0,0,0,0,0,0,0,1
[O:1]=[C:2]1[NH:3][CH2:4][c:5]2[c:6]1[c:7]3[c:8]4[cH:9][cH:10][cH:11][cH:12][c:13]4[n:14]5[c:15]3[c:16]6[c:17]2[c:18]7[cH:19][cH:20][cH:21][cH:22][c:23]7[n:24]6[C:25]8([O:26][CH:27]5[CH2:28][CH:29]([N:30]([C:31](=[O:32])[c:33]9[cH:34][cH:35][cH:36][cH:37][cH:38]9)[CH3:39])[CH:40]8[O:41][CH3:42])[CH3:43],0,0,0,0,0,0,0,0,1
[O:1]=[C:2]([NH2:3])[CH2:4][S:5](=[O:6])[CH:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2,0,0,0,0,0,0,0,0,1
[N:1]#[C:2][CH2:3][NH:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([cH:11][cH:12]1)-[c:13]2[n:14][c:15]([n:16][cH:17][cH:18]2)[NH:19][c:20]3[cH:21][cH:22][c:23]([cH:24][cH:25]3)[N:26]4[CH2:27][CH2:28][O:29][CH2:30][CH2:31]4,1,0,0,1,1,1,0,0,1
[O:1]=[C:2]([NH:3][CH2:4][CH2:5][NH2:6])[CH:7]([O:8][c:9]1[c:10]([Cl:11])[cH:12][cH:13][cH:14][c:15]1[Cl:16])[CH3:17],1,0,0,0,0,1,1,0,0
[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([O:7][CH2:8][CH2:9][CH2:10][NH:11][CH2:12][CH2:13][CH2:14][CH3:15])[cH:16][cH:17]1)[c:18]2[c:19]3[cH:20][c:21]([cH:22][cH:23][c:24]3[o:25][c:26]2[CH2:27][CH2:28][CH2:29][CH3:30])[NH:31][S:32](=[O:33])(=[O:34])[CH3:35],0,0,0,0,0,0,0,0,1
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([cH:7][c:8]1[C:9]([F:10])([F:11])[F:12])[N:13]2[C:14](=[O:15])[C:16]([N:17]([c:18]3[cH:19][cH:20][c:21]([C:22](=[O:23])[NH2:24])[c:25]([F:26])[cH:27]3)[C:28]2=[S:29])([CH3:30])[CH3:31],0,0,0,1,0,0,0,0,1
[O:1]([c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[CH3:8])[CH:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][NH2:18],0,0,0,0,0,0,1,0,0
[O:1]=[C:2]1[N:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]3[cH:11][c:12]([Cl:13])[cH:14][cH:15][c:16]3[N:17]=[C:18]([OH:19])[CH2:20]1,0,0,0,0,0,1,0,0,0
[O:1]1[c:2]2[cH:3][cH:4][cH:5][cH:6][c:7]2[C:8](=[CH:9][CH2:10][CH2:11][NH:12][CH3:13])[c:14]3[cH:15][cH:16][cH:17][cH:18][c:19]3[CH2:20]1,0,0,0,0,0,0,1,0,0
[C:1](#[C:2][C:3]([CH3:4])([CH3:5])[CH3:6])[CH:7]=[CH:8][CH2:9][NH:10][CH2:11][c:12]1[cH:13][cH:14][cH:15][c:16]2[cH:17][cH:18][cH:19][cH:20][c:21]12,1,0,1,0,1,0,0,0,0
[OH:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][c:7]([O:8][CH3:9])[cH:10]2)[CH2:11][CH2:12][CH2:13][CH2:14][CH:15]1[CH2:16][NH:17][CH3:18],0,0,1,0,0,0,0,0,1
